char_freq_!,word_freq_remove,char_freq_$,capital_run_length_average,word_freq_your,word_freq_free,capital_run_length_longest,capital_run_length_total,word_freq_hp,word_freq_our,word_freq_money,word_freq_000,word_freq_you,word_freq_george,Class
0.75,0.0,0.305,3.401,0.97,1.11,94,966,0.0,0.27,0.69,0.06,2.23,0.0,1
2.453,0.0,0.0,4.153,0.0,4.0,26,54,0.0,0.0,0.0,0.0,0.0,0.0,1
0.931,0.0,0.0,12.055,3.57,0.0,117,217,0.0,0.71,0.0,0.0,1.42,0.0,1
1.62,0.0,0.347,2.604,2.4,0.8,22,125,0.0,1.6,0.0,0.8,1.6,0.0,1
0.0,0.33,0.162,2.195,3.3,0.33,50,202,0.0,0.99,0.33,0.0,1.98,0.0,1
0.159,0.07,0.159,3.456,1.85,0.0,44,802,0.0,0.51,0.14,0.0,3.55,0.0,1
0.0,0.33,0.161,2.195,3.3,0.33,50,202,0.0,0.99,0.33,0.0,1.98,0.0,1
0.862,0.15,0.707,5.423,0.0,1.11,51,1128,0.95,0.31,0.0,0.0,0.79,0.0,1
0.043,0.0,0.0,1.741,0.93,0.31,14,155,0.0,1.24,0.0,0.31,2.48,0.0,1
0.665,0.17,0.083,6.294,0.86,0.17,132,963,0.0,0.34,0.0,0.0,0.17,0.0,1
0.271,0.0,0.135,3.257,1.58,0.79,26,114,0.0,0.0,0.0,0.0,3.17,0.0,1
0.204,0.0,0.127,2.962,0.88,0.14,73,400,0.0,0.0,0.44,0.0,2.35,0.0,1
0.784,0.0,0.0,5.687,3.33,0.0,39,91,0.0,1.11,0.0,0.0,2.22,0.0,1
0.203,0.0,0.203,2.866,1.5,0.25,34,129,0.0,0.0,0.25,0.0,2.5,0.0,1
0.09,1.16,0.09,1.829,2.92,0.58,9,75,0.0,2.33,0.0,0.0,2.92,0.0,1
0.204,0.0,0.127,2.962,0.88,0.14,73,400,0.0,0.0,0.44,0.0,2.35,0.0,1
0.204,0.0,0.127,2.962,0.88,0.14,73,400,0.0,0.0,0.44,0.0,2.35,0.0,1
0.829,0.58,0.0,2.529,0.0,0.58,8,86,0.0,1.17,0.0,0.0,1.76,0.0,1
0.041,0.0,0.124,3.181,1.01,0.0,32,210,0.0,0.75,0.0,0.0,3.29,0.0,1
0.0,3.12,0.0,9.428,0.0,0.0,60,66,0.0,6.25,0.0,0.0,6.25,0.0,1
0.487,2.28,0.0,16.217,1.14,0.0,147,373,0.0,1.14,0.0,0.0,3.42,0.0,1
0.085,0.17,0.057,3.564,0.7,0.0,39,417,0.0,0.0,0.0,0.35,0.88,0.0,1
0.401,0.0,0.267,3.459,0.47,0.95,61,256,0.0,0.95,0.0,0.95,1.42,0.0,1
0.487,2.28,0.0,16.217,1.14,0.0,147,373,0.0,1.14,0.0,0.0,3.42,0.0,1
0.315,0.17,0.0,6.364,0.51,0.17,149,942,0.0,0.34,0.0,0.0,0.34,0.0,1
0.487,2.28,0.0,16.217,1.14,0.0,147,373,0.0,1.14,0.0,0.0,3.42,0.0,1
0.54,3.27,0.18,14.818,1.63,1.63,140,163,0.0,0.0,0.0,0.0,0.0,0.0,1
0.764,0.14,0.784,4.979,0.0,0.87,45,1200,0.0,0.29,0.0,0.0,0.58,0.0,1
0.632,0.19,0.03,6.789,0.95,0.19,132,869,0.0,0.38,0.0,0.0,0.19,0.0,1
1.453,0.2,0.129,3.946,2.62,0.4,64,513,0.0,0.2,0.6,0.2,2.21,0.0,1
0.531,0.0,0.0,2.9,2.75,0.0,28,87,0.0,0.0,0.0,0.0,0.91,0.0,1
0.732,0.15,0.753,5.058,0.0,0.92,45,1128,0.0,0.3,0.0,0.0,0.61,0.0,1
0.867,0.0,0.0,2.22,0.0,0.52,20,131,0.0,0.52,0.0,0.0,1.56,0.0,1
1.117,0.0,0.0,1.206,1.28,0.42,7,117,0.0,0.42,0.0,0.0,2.14,0.0,1
0.01,0.06,0.167,1.733,1.15,0.0,12,442,0.0,1.57,0.06,0.84,4.48,0.0,1
0.785,0.2,0.065,4.064,2.92,0.1,92,817,0.1,0.2,0.2,0.0,2.4,0.0,1
0.841,5.4,0.21,24.785,0.9,5.4,295,347,0.0,0.0,0.0,0.0,1.8,0.0,1
1.158,0.17,0.057,5.163,4.12,0.0,63,599,0.0,0.53,0.35,0.0,1.97,0.0,1
0.348,0.08,0.103,5.392,0.77,0.51,119,1456,0.0,1.46,0.17,0.08,3.43,0.0,1
0.841,0.23,0.036,1.862,1.84,0.0,52,285,0.0,1.15,0.23,0.0,2.76,0.0,1
0.0,0.0,0.032,1.206,0.06,0.0,15,240,0.0,0.78,0.0,0.0,0.32,0.0,1
0.702,0.0,0.263,6.487,1.05,1.05,47,266,0.0,0.0,0.52,1.58,3.7,0.0,1
0.0,0.32,0.157,1.494,3.24,0.32,10,139,0.0,0.64,0.32,0.0,2.27,0.0,1
0.715,0.0,0.318,2.345,5.97,0.54,22,129,0.0,1.63,0.0,0.54,2.17,0.0,1
0.759,0.0,0.253,2.0,3.27,1.63,16,36,0.0,0.0,0.0,0.0,3.27,0.0,1
0.242,0.0,0.107,2.623,0.94,0.0,35,244,0.0,0.0,0.18,0.0,2.45,0.18,1
0.411,0.35,0.0,2.917,2.82,0.7,60,213,0.0,0.35,0.0,0.0,5.3,0.0,1
0.0,2.41,0.0,1.888,2.06,0.0,6,68,0.0,1.03,0.0,0.0,4.13,0.0,1
0.295,0.0,0.107,2.542,0.94,0.0,34,239,0.0,0.0,0.18,0.0,2.45,0.18,1
0.551,0.64,0.459,2.333,3.2,0.64,22,119,0.0,1.28,0.0,0.64,1.28,0.0,1
0.0,0.32,0.159,1.494,3.26,0.32,10,139,0.0,0.65,0.32,0.0,2.28,0.0,1
0.554,0.64,0.369,2.333,2.56,0.64,22,119,0.0,1.28,0.0,0.64,1.28,0.0,1
0.07,0.0,0.07,2.616,0.0,0.18,23,191,0.0,0.0,0.0,0.18,0.94,0.0,1
0.532,0.0,0.0,2.9,2.75,0.0,28,87,0.0,0.0,0.0,0.0,0.91,0.0,1
0.309,0.0,0.0,1.333,1.81,0.0,11,56,0.0,0.0,0.0,0.0,0.0,0.0,1
0.129,0.43,0.0,5.8,0.86,0.43,46,116,0.0,1.29,0.0,0.0,1.72,0.0,1
1.133,0.0,0.0,1.2,1.3,0.43,6,114,0.0,0.43,0.0,0.0,2.17,0.0,1
0.718,0.0,0.0,3.718,1.03,0.34,61,264,0.0,0.34,0.0,0.0,1.72,0.0,1
0.906,0.16,0.663,5.289,0.0,1.64,52,1116,0.0,0.16,0.0,0.0,0.82,0.0,1
0.01,0.06,0.167,1.74,1.09,0.0,12,442,0.0,1.57,0.06,0.85,4.49,0.0,1
0.322,0.11,0.094,2.576,0.58,0.46,48,389,0.0,0.58,0.0,0.11,0.58,0.0,1
1.284,0.0,0.0,1.357,0.0,0.0,5,19,0.0,0.0,0.0,0.0,2.46,0.0,1
0.672,0.91,0.269,4.35,0.0,0.0,31,87,0.0,0.91,0.0,0.0,0.0,0.0,1
0.0,0.0,0.199,4.818,5.26,0.0,25,53,0.0,0.0,1.31,0.0,1.31,0.0,1
0.268,0.0,0.107,2.698,0.93,0.0,42,251,0.0,0.0,0.18,0.0,2.44,0.18,1
0.241,0.0,0.107,2.623,0.94,0.0,35,244,0.0,0.0,0.18,0.0,2.45,0.18,1
0.0,0.32,0.157,1.494,3.25,0.32,10,139,0.0,0.65,0.32,0.0,2.28,0.0,1
0.511,0.0,0.0,4.617,0.0,0.0,27,217,0.0,0.0,0.0,0.0,0.0,0.0,1
1.152,0.0,0.0,4.592,1.24,0.31,121,349,0.0,0.31,0.0,0.0,2.49,0.0,1
0.0,0.0,0.0,1.266,0.0,0.0,4,19,0.0,0.0,0.0,0.0,0.0,0.0,1
0.511,0.0,0.0,4.617,0.0,0.0,27,217,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,1.266,0.0,0.0,4,19,0.0,0.0,0.0,0.0,0.0,0.0,1
0.754,0.17,0.681,4.74,0.17,1.74,52,967,0.17,0.17,0.0,0.0,1.04,0.0,1
0.275,1.0,0.137,2.538,4.0,0.0,11,33,0.0,2.0,1.0,1.0,2.0,0.0,1
0.351,0.0,0.175,3.343,2.1,1.05,28,107,0.0,0.0,0.0,0.0,3.15,0.0,1
0.693,0.16,0.67,4.835,0.0,2.13,52,1030,0.49,0.32,0.0,0.0,0.98,0.0,1
1.434,0.0,0.0,7.055,0.0,0.0,75,127,0.0,0.0,0.0,0.0,3.07,0.0,1
0.0,0.0,0.201,4.5,5.26,0.0,25,54,0.0,0.0,1.31,0.0,1.31,0.0,1
0.23,0.0,0.23,5.538,3.84,1.28,41,72,0.0,0.0,0.0,0.0,3.84,0.0,1
0.217,0.94,0.0,1.48,0.47,0.0,11,77,0.0,0.0,0.0,0.0,0.94,0.0,1
0.209,0.0,0.209,2.776,0.25,0.0,75,211,0.0,0.51,0.76,0.25,2.81,0.0,1
0.604,0.0,0.181,3.787,1.46,0.36,58,356,0.0,0.36,0.0,0.36,1.09,0.0,1
0.462,0.0,0.37,2.44,2.58,1.29,22,122,0.0,1.93,0.0,0.64,1.93,0.0,1
0.31,0.0,0.062,1.477,0.43,0.43,8,65,0.0,0.0,0.0,0.0,0.43,0.0,1
0.23,0.0,0.23,5.538,3.84,1.28,41,72,0.0,0.0,0.0,0.0,3.84,0.0,1
0.0,0.6,0.0,1.583,0.0,0.0,11,38,0.0,0.0,0.0,0.0,1.82,0.0,1
0.0,0.32,0.159,1.494,3.25,0.32,10,139,0.0,0.65,0.32,0.0,2.28,0.0,1
0.0,0.0,0.198,4.23,5.19,0.0,25,55,0.0,0.0,1.29,0.0,1.29,0.0,1
0.23,0.0,0.23,5.538,3.84,1.28,41,72,0.0,0.0,0.0,0.0,3.84,0.0,1
0.501,0.63,0.3,2.458,2.54,0.63,22,118,0.0,1.27,0.0,0.63,1.27,0.0,1
0.834,0.0,0.463,2.44,2.61,1.3,22,122,0.0,1.3,0.0,0.65,1.96,0.0,1
0.0,0.0,1.121,1021.5,0.58,0.0,2042,2043,0.19,1.16,0.0,0.0,0.19,0.0,1
0.31,0.0,0.062,1.477,0.43,0.43,8,65,0.0,0.0,0.0,0.0,0.43,0.0,1
0.406,0.0,0.038,2.811,0.23,0.08,67,1254,0.0,0.16,0.0,0.0,0.4,0.0,1
0.462,0.0,0.37,2.44,2.58,1.29,22,122,0.0,1.93,0.0,0.64,1.93,0.0,1
0.31,0.0,0.062,1.477,0.43,0.43,8,65,0.0,0.0,0.0,0.0,0.43,0.0,1
0.604,0.0,0.181,3.787,1.46,0.36,58,356,0.0,0.36,0.0,0.36,1.09,0.0,1
0.0,0.0,0.0,2.217,0.0,0.0,10,51,2.06,0.0,0.0,0.0,0.0,0.0,1
0.23,0.0,0.23,5.538,3.84,1.28,41,72,0.0,0.0,0.0,0.0,3.84,0.0,1
0.0,0.32,0.158,1.494,3.25,0.32,10,139,0.0,0.65,0.32,0.0,2.28,0.0,1
0.01,0.06,0.167,1.736,1.09,0.0,12,441,0.0,1.57,0.06,0.85,4.49,0.0,1
0.0,0.0,0.201,4.5,5.26,0.0,25,54,0.0,0.0,1.31,0.0,1.31,0.0,1
0.063,0.45,0.127,4.735,0.45,0.0,46,161,0.0,0.0,0.0,0.45,0.91,0.0,1
0.0,1.16,0.0,1.0,0.0,4.65,1,21,0.0,0.0,0.0,0.0,3.48,0.0,1
0.0,1.25,0.0,1.0,0.0,6.25,1,19,0.0,0.0,0.0,0.0,3.75,0.0,1
0.107,0.0,0.017,3.922,0.17,0.05,489,3271,0.02,0.02,0.0,0.0,0.07,0.0,1
5.0,0.0,0.0,1.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1
2.443,0.0,0.0,1.227,1.94,0.48,8,81,0.0,0.48,0.0,0.0,4.36,0.0,1
1.018,0.0,0.036,4.022,1.19,0.23,97,543,0.0,0.23,0.0,0.0,3.81,0.0,1
0.0,0.32,0.158,1.494,3.25,0.32,10,139,0.0,0.65,0.32,0.0,2.28,0.0,1
0.0,0.0,0.0,1.0,0.0,0.0,1,6,0.0,7.69,0.0,0.0,0.0,0.0,1
1.018,0.0,0.036,4.022,1.19,0.23,97,543,0.0,0.23,0.0,0.0,3.81,0.0,1
0.11,1.0,0.0,3.178,2.0,0.0,62,89,0.0,0.0,0.0,0.0,5.0,0.0,1
0.102,0.05,0.259,1.493,1.3,0.76,8,660,0.0,0.23,0.05,0.23,1.53,0.0,1
0.0,0.32,0.157,1.494,3.24,0.32,10,139,0.0,0.64,0.32,0.0,2.27,0.0,1
0.332,0.0,0.11,2.315,0.67,0.0,12,132,0.0,0.67,0.0,0.0,0.67,0.0,1
0.107,0.0,0.017,3.922,0.17,0.05,489,3271,0.02,0.02,0.0,0.0,0.07,0.0,1
0.802,0.0,0.114,2.527,0.0,0.0,20,139,0.0,0.67,0.0,0.0,0.67,0.0,1
0.831,0.0,0.338,1102.5,0.2,0.2,2204,2205,0.0,0.0,0.4,0.0,0.2,0.0,1
0.517,0.0,0.103,2.966,0.0,0.61,28,178,0.0,1.22,0.0,0.0,1.22,0.0,1
0.108,1.48,0.0,2.346,3.7,0.74,12,61,0.0,1.48,0.0,0.0,2.22,0.0,1
0.153,0.0,0.0,3.317,0.0,0.0,11,136,0.0,0.45,0.0,0.0,0.0,0.0,1
0.319,0.0,0.479,6.11,1.36,0.23,116,2218,0.0,0.15,0.46,0.46,3.12,0.0,1
0.397,0.35,0.0,3.388,1.77,0.7,58,183,0.0,0.7,0.0,0.0,4.25,0.0,1
0.0,0.0,0.0,1.0,1.21,2.43,1,31,0.0,1.21,0.0,0.0,3.65,0.0,1
0.0,0.0,0.199,4.818,5.26,0.0,25,53,0.0,0.0,1.31,0.0,1.31,0.0,1
0.101,0.0,0.202,3.548,1.8,0.6,54,479,0.0,1.44,0.96,0.72,4.44,0.0,1
0.0,0.0,0.0,1.541,0.89,0.0,5,37,0.0,1.78,0.0,0.44,4.46,0.0,1
0.42,0.25,0.114,7.497,0.42,0.25,669,1402,0.0,0.85,0.08,0.85,1.62,0.0,1
0.663,0.0,0.0,1.428,0.93,0.46,20,120,0.0,0.46,0.0,0.0,2.8,0.0,1
0.826,0.14,0.745,5.456,0.0,0.86,72,1315,0.0,0.14,0.0,0.0,0.57,0.0,1
0.01,0.0,0.169,1.748,1.1,0.0,12,444,0.0,1.59,0.06,0.85,4.4,0.0,1
0.01,0.0,0.169,1.775,1.1,0.0,12,451,0.0,1.59,0.06,0.85,4.4,0.0,1
0.429,0.0,0.236,3.664,1.26,0.38,45,1059,0.0,0.19,0.76,0.44,2.98,0.0,1
0.369,0.08,0.109,4.911,0.89,0.53,119,1277,0.0,1.52,0.17,0.08,3.58,0.0,1
0.356,0.0,0.101,11.32,0.42,0.08,669,1834,0.0,1.52,0.08,1.1,1.86,0.0,1
0.163,0.48,0.0,1.696,0.96,0.0,17,95,0.0,0.48,0.0,0.0,3.36,0.0,1
0.0,0.0,0.0,3.8,0.0,0.0,15,19,0.0,0.0,0.0,0.0,0.0,0.0,1
0.105,0.0,0.42,3.428,2.97,0.0,12,72,0.0,0.59,0.0,1.78,2.97,0.0,1
0.101,0.6,0.304,3.217,1.21,0.0,30,74,0.0,1.21,0.6,0.0,3.65,0.0,1
0.428,0.0,0.235,3.702,1.26,0.38,45,1070,0.0,0.19,0.76,0.44,2.98,0.0,1
0.163,0.0,0.326,3.545,0.0,0.0,21,78,0.0,0.0,0.0,0.0,0.0,0.0,1
0.537,0.33,0.0,2.517,0.66,1.65,9,141,0.0,0.33,0.0,0.0,2.64,0.0,1
0.286,0.67,0.0,5.558,1.35,0.0,39,189,0.0,0.0,0.67,0.0,3.37,0.0,1
0.23,0.0,0.134,4.281,1.28,0.0,144,655,0.0,0.46,0.46,0.46,3.49,0.0,1
0.0,0.0,0.0,2.09,0.62,0.31,22,115,0.0,1.55,0.0,0.0,2.79,0.0,1
0.616,0.96,0.0,1.181,2.88,0.0,3,13,0.0,0.96,0.0,0.0,2.88,0.0,1
0.367,0.7,0.061,1.88,1.4,0.7,12,94,0.0,1.05,0.35,0.35,5.96,0.0,1
0.524,0.0,0.0,1.229,1.1,0.55,7,75,0.0,0.55,0.0,0.0,3.31,0.0,1
0.0,0.0,0.0,1.361,1.75,0.0,6,113,0.0,0.29,0.0,0.0,1.75,0.0,1
0.52,0.0,0.0,3.5,3.57,0.0,46,105,0.0,0.0,0.0,0.0,0.89,0.0,1
0.369,0.08,0.109,4.896,0.89,0.53,119,1278,0.0,1.52,0.17,0.08,3.58,0.0,1
0.165,0.0,0.082,2.17,3.48,1.74,12,102,0.0,3.48,0.58,0.0,1.16,0.0,1
0.034,0.0,0.019,4.93,0.4,0.37,113,3550,0.0,0.1,0.0,0.0,0.43,0.0,1
2.636,0.0,0.683,3.168,0.0,0.0,36,301,0.0,0.84,0.0,0.0,0.42,0.0,1
0.354,0.25,0.0,2.593,0.51,0.25,14,153,0.0,0.25,0.0,0.0,2.29,0.0,1
0.394,0.25,0.114,7.484,0.42,0.25,669,1407,0.0,0.85,0.08,0.85,1.61,0.0,1
0.34,0.12,0.0,5.634,0.6,0.12,158,1234,0.0,0.24,0.0,0.0,0.36,0.0,1
0.577,0.0,0.216,6.274,1.31,0.43,90,320,0.0,0.87,0.0,0.43,2.62,0.0,1
0.153,0.0,0.153,2.705,1.02,0.0,73,368,0.0,0.0,0.44,0.0,2.35,0.0,1
0.269,0.14,0.08,15.086,2.02,0.0,74,1222,0.0,0.28,0.0,0.14,2.89,0.0,1
0.456,0.62,0.273,2.52,2.51,0.62,22,121,0.0,1.25,0.0,0.62,1.25,0.0,1
1.118,0.33,0.054,4.928,3.87,0.0,63,621,0.0,0.33,0.33,0.0,2.02,0.0,1
0.241,0.14,0.072,6.238,2.0,0.0,37,1229,0.0,0.28,0.0,0.14,2.86,0.0,1
0.255,0.0,0.076,6.3,2.11,0.0,37,1216,0.0,0.15,0.0,0.15,2.56,0.0,1
0.443,0.0,0.51,6.59,1.35,0.21,739,2333,0.0,0.14,0.54,0.51,3.03,0.0,1
1.143,0.0,0.519,3.737,1.36,0.68,75,228,0.0,0.0,0.0,0.0,1.36,0.0,1
0.367,0.0,0.193,2.559,1.1,0.55,75,389,0.0,0.22,0.22,0.0,1.76,0.0,1
0.497,0.49,0.165,5.113,2.97,0.49,78,225,0.0,1.48,0.0,0.0,2.47,0.0,1
3.571,0.0,0.0,1.3,0.0,0.94,7,52,0.0,0.94,0.0,0.0,4.71,0.0,1
0.382,0.02,0.847,5.783,1.46,0.16,193,3210,0.0,0.09,0.51,1.03,3.23,0.0,1
0.367,0.0,0.193,2.559,1.1,0.55,75,389,0.0,0.22,0.22,0.0,1.76,0.0,1
0.7,1.56,0.0,2.125,0.0,1.56,12,34,0.0,0.0,0.0,0.0,0.0,0.0,1
0.146,2.22,0.0,2.058,2.22,3.33,5,35,0.0,1.11,0.0,0.0,3.33,0.0,1
0.801,0.86,0.0,4.77,1.73,2.16,41,353,0.0,0.43,0.0,0.0,3.46,0.0,1
0.0,0.0,0.0,2.032,4.56,1.36,12,126,0.0,1.82,0.0,0.0,2.28,0.0,1
0.412,0.5,0.412,2.441,1.52,0.0,19,249,0.0,0.76,0.0,0.76,2.03,0.0,1
0.277,0.0,0.0,1.312,0.0,1.44,3,21,0.0,0.0,0.0,0.0,5.79,0.0,1
0.412,0.5,0.412,2.441,1.52,0.0,19,249,0.0,0.76,0.0,0.76,2.03,0.0,1
1.257,0.0,0.0,3.895,1.07,0.35,61,261,0.0,0.35,0.0,0.0,1.79,0.0,1
0.0,0.0,0.0,1.5,5.88,0.0,4,9,0.0,0.0,0.0,0.0,5.88,0.0,1
0.101,0.0,0.222,3.577,1.8,0.6,54,483,0.0,1.44,0.96,0.72,4.44,0.0,1
0.935,0.0,0.0,3.417,0.0,0.0,51,229,0.0,0.88,0.0,0.0,0.88,0.0,1
0.056,0.12,0.094,1.246,0.24,0.12,14,389,0.0,0.6,0.0,0.0,2.41,0.0,1
1.007,0.0,0.0,1.44,2.63,0.0,8,36,0.0,1.31,0.0,0.0,1.31,0.0,1
0.421,0.0,0.21,3.454,3.61,0.0,17,38,0.0,0.0,3.61,0.0,1.2,0.0,1
0.19,0.0,0.38,3.6,0.0,0.0,16,72,0.0,0.0,0.0,1.07,0.0,0.0,1
1.336,0.0,0.0,1.21,1.92,0.0,3,23,0.0,0.0,0.0,0.0,1.92,0.0,1
0.334,0.0,0.133,15.493,1.69,0.09,1171,2541,0.0,0.29,0.99,1.39,3.19,0.0,1
0.0,0.0,3.125,2.411,0.0,0.0,10,41,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.13,0.0,1.531,0.27,0.0,20,144,0.0,0.0,0.0,0.0,0.69,0.0,1
0.777,0.0,0.0,3.39,1.25,0.31,61,278,0.0,0.31,0.0,0.0,2.51,0.0,1
0.369,0.26,0.0,13.82,0.52,0.26,104,1078,0.0,0.26,0.0,0.0,0.0,0.0,1
0.373,0.0,0.196,2.576,1.12,0.56,75,389,0.0,0.22,0.22,0.0,1.79,0.0,1
0.041,0.0,0.041,2.351,0.73,0.24,69,254,0.0,1.34,0.0,0.0,2.33,0.0,1
0.041,0.0,0.041,2.351,0.73,0.24,69,254,0.0,1.34,0.0,0.0,2.33,0.0,1
0.89,0.31,0.046,12.382,2.51,0.94,138,421,0.0,0.0,0.31,0.0,0.31,0.0,1
0.8,0.0,0.177,3.125,1.03,0.0,12,100,0.0,0.51,0.51,0.0,1.54,0.0,1
0.084,0.0,0.336,3.2,2.88,0.0,12,80,0.0,0.48,0.0,1.44,2.88,0.0,1
0.0,0.0,0.0,1.0,6.45,6.45,1,2,0.0,0.0,0.0,0.0,3.22,0.0,1
0.0,0.0,0.0,2.25,4.48,1.34,12,144,0.0,1.79,0.0,0.0,2.24,0.0,1
0.057,0.35,0.171,1.974,0.17,0.35,34,229,0.0,0.17,0.0,0.35,0.53,0.0,1
0.251,0.0,0.251,2.022,0.0,1.72,12,91,0.0,0.0,0.0,0.0,0.86,0.0,1
0.186,0.0,0.186,4.0,0.0,0.0,23,84,0.0,0.0,0.0,0.0,0.0,0.0,1
0.187,0.42,0.0,7.951,0.42,0.0,74,493,0.0,0.42,0.0,0.0,0.84,0.0,1
0.203,0.45,0.0,8.517,0.45,0.0,72,477,0.0,0.45,0.0,0.0,0.9,0.0,1
0.176,1.0,0.0,4.476,0.0,0.0,20,94,0.0,0.0,0.0,0.0,3.01,0.0,1
1.385,0.0,0.0,20.0,0.0,0.0,169,180,0.0,0.0,0.0,0.0,4.44,0.0,1
0.0,0.0,0.0,1.2,0.0,1.25,4,36,0.0,2.5,0.0,0.0,5.0,0.0,1
0.0,0.0,0.389,3.6,0.0,0.0,16,72,0.0,0.0,0.0,1.08,0.0,0.0,1
0.486,0.0,0.0,2.681,1.38,0.0,11,59,0.0,0.0,0.0,0.0,0.0,0.0,1
0.141,0.0,3.305,11.288,2.0,0.0,193,1016,0.0,1.26,1.47,0.31,4.53,0.0,1
0.0,0.0,0.04,3.78,0.95,0.0,55,189,0.71,0.23,0.0,0.23,3.8,0.0,1
0.341,0.09,0.085,7.273,1.56,0.0,103,1171,0.0,0.09,0.36,0.0,3.69,0.0,1
0.546,0.0,0.0,2.3,0.0,0.0,9,23,0.0,0.0,0.0,0.0,3.22,0.0,1
2.631,0.0,0.0,1.666,0.0,0.0,5,15,0.0,0.0,0.0,0.0,4.34,0.0,1
5.844,0.0,0.0,1.666,0.0,0.0,5,15,0.0,0.0,0.0,0.0,4.34,0.0,1
1.081,0.0,0.0,2.3,0.0,0.0,9,23,0.0,0.0,0.0,0.0,3.33,0.0,1
0.574,0.0,0.0,5.833,0.64,2.59,30,105,0.0,0.64,0.0,0.0,3.24,0.0,1
0.536,0.0,0.0,2.166,3.73,0.0,23,65,0.0,0.0,0.0,0.0,0.93,0.0,1
0.0,0.64,0.156,1.688,3.24,0.32,19,157,0.0,0.64,0.32,0.0,2.27,0.0,1
0.191,0.0,0.383,3.95,0.0,0.0,23,79,0.0,0.0,0.0,1.08,0.0,0.0,1
3.448,0.0,0.0,2.666,0.0,0.0,11,24,0.0,0.0,0.0,0.0,3.7,0.0,1
0.191,0.0,0.383,3.95,0.0,0.0,23,79,0.0,0.0,0.0,1.08,0.0,0.0,1
0.0,0.0,0.053,1.864,0.0,0.0,32,910,1.16,0.0,0.0,0.05,0.0,0.0,1
0.291,0.0,0.0,1.348,1.32,0.0,3,58,0.44,0.88,0.0,0.0,1.32,0.0,1
0.816,0.2,0.065,3.716,1.23,0.61,45,301,0.0,0.82,0.2,0.0,2.89,0.0,1
4.347,0.0,0.0,1.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1
0.016,0.1,0.065,1.901,0.0,0.0,29,329,0.0,0.1,0.0,0.75,0.0,0.0,1
0.902,0.0,0.225,5.833,1.8,1.14,47,595,0.0,0.32,0.49,0.0,3.6,0.0,1
0.318,0.09,0.151,6.813,1.66,0.87,494,1458,0.0,0.39,0.19,0.39,1.66,0.0,1
0.396,0.0,0.0,3.714,6.66,0.0,11,26,0.0,0.0,0.0,0.0,0.0,0.0,1
0.297,0.1,0.156,6.8,1.72,0.91,494,1428,0.0,0.4,0.2,0.4,1.72,0.0,1
1.096,0.0,0.0,5.16,2.22,0.0,107,289,0.0,1.11,0.0,0.0,5.18,0.0,1
0.394,0.25,0.114,7.484,0.42,0.25,669,1407,0.0,0.85,0.08,0.85,1.61,0.0,1
0.26,0.0,0.173,3.298,0.77,0.0,16,287,0.51,0.25,0.0,2.05,1.79,0.0,1
0.171,1.05,0.171,2.05,1.05,0.0,6,41,0.0,1.05,0.0,2.1,3.15,0.0,1
0.518,0.1,0.162,8.181,0.61,1.94,283,1890,0.0,1.02,0.1,0.51,1.94,0.0,1
0.297,0.1,0.156,6.8,1.72,0.91,494,1428,0.0,0.4,0.2,0.4,1.72,0.0,1
0.19,0.44,0.0,8.033,0.44,0.0,72,474,0.0,0.44,0.0,0.0,0.88,0.0,1
0.611,0.1,0.264,3.794,1.66,0.1,69,702,0.0,0.31,1.04,0.1,3.43,0.0,1
0.422,0.0,0.634,4.066,0.0,0.0,17,61,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,2.363,0.0,0.0,11,26,0.0,0.0,0.0,0.0,4.0,0.0,1
0.111,0.0,0.111,1.672,1.56,2.5,6,92,0.0,0.0,0.62,0.0,5.32,0.0,1
0.492,0.11,0.338,6.033,2.05,0.05,87,1460,0.0,0.17,0.29,0.47,3.93,0.0,1
0.478,0.0,0.509,6.518,1.35,0.21,611,2340,0.0,0.14,0.58,0.51,2.99,0.0,1
0.0,0.0,0.0,3.0,0.0,0.0,16,33,0.0,0.0,0.0,0.0,0.0,0.0,1
0.408,0.0,0.408,4.1,0.0,0.0,25,82,0.0,0.0,0.0,1.12,0.0,0.0,1
0.084,0.0,0.761,5.322,2.41,0.0,46,165,0.0,0.48,0.0,3.38,2.41,0.0,1
0.394,0.25,0.114,7.54,0.42,0.25,669,1410,0.0,0.85,0.08,0.85,1.61,0.0,1
0.264,0.0,0.0,4.053,1.14,0.76,93,381,0.0,0.19,0.0,0.0,0.95,0.0,1
0.233,0.0,0.233,3.414,2.5,0.0,25,140,0.0,1.07,0.0,1.42,2.85,0.0,1
0.13,0.31,0.173,3.244,0.31,0.0,60,279,0.0,0.0,0.0,0.31,1.9,0.0,1
1.06,0.06,0.151,4.623,0.94,0.4,123,1045,0.0,0.13,0.26,0.53,4.1,0.0,1
0.843,0.0,0.129,5.87,1.18,3.54,42,364,0.0,0.39,0.0,0.0,1.18,0.0,1
0.919,0.0,0.367,2.84,0.0,0.0,16,71,0.0,0.0,0.0,1.85,0.0,0.0,1
